Case Id,Prefix length,Trace Prefix Act,Ground truth,Predicted,Damerau-Levenshtein,Jaccard,Weight
Case 4147,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4149,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4154,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4156,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4160,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4161,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4162,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4165,3,¡¡¢,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4172,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4183,3,¡­£,¤,¤,1.0,1.0,0.0
Case 4185,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 4187,3,¡¢¥,¢¥,¢£¤,0.33333333333333337,0.25,0.0
Case 4194,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4197,3,¡¡¡,¢£¤,¢£¤,1.0,1.0,0.0
Case 4206,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 421,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4212,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4241,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4255,3,¡¢£,£¤,¤,0.5,0.5,0.0
Case 4257,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4259,3,¡¢¢,£¤,£¤,1.0,1.0,0.0
Case 4268,3,¢¥£,¤,¤,1.0,1.0,0.0
Case 4269,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 427,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4282,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4300,3,¡¢¥,¥£¤,¢£¤,0.6666666666666667,0.5,0.0
Case 4301,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4324,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4325,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4326,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 433,3,¡¢¥,¥£¤,¢£¤,0.6666666666666667,0.5,0.0
Case 4332,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4337,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4338,3,¡¢¥,¢¥£¤,¢£¤,0.75,0.75,0.0
Case 4348,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 435,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 4351,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4352,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4353,3,¡¢¢,¥¥£¤,£¤,0.5,0.6666666666666666,0.0
Case 4354,3,¡¢­,£,£¤,0.5,0.5,0.0
Case 4355,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4359,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4361,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 4365,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4369,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4371,3,¡££,¤,¤,1.0,1.0,0.0
Case 438,3,¡¢­,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4383,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4385,3,¡¡¢,£¤,£¤,1.0,1.0,0.0
Case 4389,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 4394,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4396,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4398,3,¡¢¥,¢¥£¤,¢£¤,0.75,0.75,0.0
Case 4407,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 441,3,¢££,¤,¤,1.0,1.0,0.0
Case 4410,3,¡¢¥,¢£¤,¢£¤,1.0,1.0,0.0
Case 4415,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4417,3,¡¥£,£¤,¤,0.5,0.5,0.0
Case 4419,3,¡¥£,¤,¤,1.0,1.0,0.0
Case 4421,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4422,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4423,3,¡¡¢,£¤,£¤,1.0,1.0,0.0
Case 4424,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4426,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4431,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4456,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 446,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4463,3,¡¢¦,¦¬¬­¦£,£¤,0.0,0.19999999999999996,0.0
Case 4465,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4469,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4478,3,¡¢¥,¢£¤,¢£¤,1.0,1.0,0.0
Case 4485,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4487,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4501,3,¢¥¢,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4506,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4511,3,¡¢­,££¤,£¤,0.6666666666666667,1.0,0.0
Case 4530,3,¡¡£,¤,¤,1.0,1.0,0.0
Case 4535,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4537,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4558,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 456,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 4563,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 4575,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 46,3,¡¢¢,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 467,3,¡¢¥,¢­£¤,¢£¤,0.75,0.75,0.0
Case 470,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 474,3,¡¡¡,¢¥£¤,¢£¤,0.75,0.75,0.0
Case 478,3,¡¡¢,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 480,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 483,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 484,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 487,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 496,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 498,3,¡¢£,£¤,¤,0.5,0.5,0.0
Case 502,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 503,3,¡¢¦,­£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 504,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 506,3,¡¢­,£¤,£¤,1.0,1.0,0.0
Case 507,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 520,3,¡¢£,£¤,¤,0.5,0.5,0.0
Case 523,3,¢¥£,¤,¤,1.0,1.0,0.0
Case 525,3,¡¡¢,¥¥,£¤,0.0,0.0,0.0
Case 527,3,¡¥¡,¡¢£¤,¢£¤,0.75,0.75,0.0
Case 529,3,¡¥¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 530,3,¡¢¥,¥¥£¤,¢£¤,0.5,0.5,0.0
Case 532,3,¡¢£,¢¥£¤,¤,0.25,0.25,0.0
Case 533,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 54,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 553,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 558,3,¡¢¢,£¤,£¤,1.0,1.0,0.0
Case 559,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 566,3,¡¢¥,¢¥£¤,¢£¤,0.75,0.75,0.0
Case 575,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 58,3,¡¦­,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 593,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 594,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 595,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 603,3,¡¢£,£¤,¤,0.5,0.5,0.0
Case 606,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 622,3,¡¢¦,£¤,£¤,1.0,1.0,0.0
Case 624,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 626,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 63,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 630,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 631,3,¢¥¢,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 638,3,¡¢¥,¢¥£¤,¢£¤,0.75,0.75,0.0
Case 639,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 645,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 65,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 656,3,¡¢¥,££¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 664,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 676,3,¢¥£,¤,¤,1.0,1.0,0.0
Case 679,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 685,3,¢¥£,¤,¤,1.0,1.0,0.0
Case 69,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 691,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 696,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 7,3,¡¡¡,¢£¤,¢£¤,1.0,1.0,0.0
Case 701,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 708,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 728,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 732,3,¡¦¢,¦­®«£¤,£¤,0.33333333333333337,0.33333333333333326,0.0
Case 747,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 755,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 757,3,¡¢­,¥£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 769,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 77,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 775,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 780,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 782,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 79,3,¡¢¥,¥£¤,¢£¤,0.6666666666666667,0.5,0.0
Case 80,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 805,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 807,3,¡­£,¤,¤,1.0,1.0,0.0
Case 809,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 82,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 821,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 824,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 825,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 826,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 829,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 83,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 831,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 839,3,¢¥£,¤,¤,1.0,1.0,0.0
Case 841,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 845,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 849,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 856,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 868,3,¡¢¦,£¤,£¤,1.0,1.0,0.0
Case 875,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 876,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 881,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 89,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 894,3,¡¢¥,¥£¤,¢£¤,0.6666666666666667,0.5,0.0
Case 901,3,¡££,¤,¤,1.0,1.0,0.0
Case 906,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 910,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 911,3,¡¢¢,£¤,£¤,1.0,1.0,0.0
Case 930,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 939,3,¡¢¥,¥£¤,¢£¤,0.6666666666666667,0.5,0.0
Case 949,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 951,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 954,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 959,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 961,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 962,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 963,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 964,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 97,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 979,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 980,3,¡¡£,¤,¤,1.0,1.0,0.0
Case 986,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 988,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 989,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 998,3,¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 999,3,¡¢£,¤,¤,1.0,1.0,0.0
Case 1,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 100,4,¡¢¥­,£¤,£¤,1.0,1.0,0.0
Case 1001,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1007,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1010,4,¡¢¥­,£¤,£¤,1.0,1.0,0.0
Case 1017,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1019,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1026,4,¡¢¥­,£¤,£¤,1.0,1.0,0.0
Case 1027,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1043,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 105,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1054,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1057,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 107,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1070,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1075,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1079,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1087,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1096,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1101,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1102,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1104,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1109,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1110,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1111,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1112,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1113,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1116,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1122,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1124,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1129,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 114,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1142,4,¡¢¥­,£¤,£¤,1.0,1.0,0.0
Case 1144,4,¡¢¥­,£¤,£¤,1.0,1.0,0.0
Case 1145,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 115,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1156,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1159,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1164,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1176,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1179,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1185,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1193,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 12,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1221,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1235,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1238,4,¡¢¥­,£¤,£¤,1.0,1.0,0.0
Case 1239,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1246,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1269,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1272,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1275,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1290,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1292,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1299,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 13,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1301,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1303,4,¡¢¥­,£¤,£¤,1.0,1.0,0.0
Case 1304,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1305,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 131,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1313,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1314,4,¡¢¥¦,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 1315,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1318,4,¡¢¥­,£¤,£¤,1.0,1.0,0.0
Case 1319,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1323,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1332,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1356,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1358,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1364,4,¡¢¥­,­£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 1366,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1375,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1386,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1387,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1388,4,¡¢¥­,­£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 1393,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1396,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1397,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1398,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 140,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1407,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1409,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1420,4,¡¢¥¨,£¤,£¤,1.0,1.0,0.0
Case 143,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1432,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1433,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 144,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1441,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1445,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1449,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 145,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1450,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1451,4,¡¢¥­,£¤,£¤,1.0,1.0,0.0
Case 1457,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1460,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1464,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1465,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1466,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 147,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1471,4,¡¢¥­,£¤,£¤,1.0,1.0,0.0
Case 1478,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1484,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1487,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1495,4,¡¢¥­,­£¤,£¤,0.6666666666666667,0.6666666666666666,0.0
Case 15,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1507,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1509,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1510,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 154,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1543,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1553,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1562,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1571,4,¡¢¥¥,¥¥¥,¢£¤,0.0,0.0,0.0
Case 1577,4,§¡¡¢,£¤,£¤,1.0,1.0,0.0
Case 1580,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1587,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1604,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1605,4,¡¢¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 1609,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1615,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1650,4,¡¦¦¬,¬­£¤,£¤,0.5,0.5,0.0
Case 1658,4,¡¢­£,¤,¤,1.0,1.0,0.0
Case 1674,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1679,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1681,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1691,4,§¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 1697,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1709,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1711,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1718,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1723,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1730,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1735,4,¡­££,¤,¤,1.0,1.0,0.0
Case 1746,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1754,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1760,4,¡¢£¢,¥¢£¤,£¤,0.5,0.5,0.0
Case 1764,4,¡­££,¤,¤,1.0,1.0,0.0
Case 1772,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1787,4,¡¢¥¥,££¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 1788,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1795,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1799,4,¡¢­£,¤,¤,1.0,1.0,0.0
Case 18,4,¡¢££,¤,¤,1.0,1.0,0.0
Case 1813,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1814,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1823,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1826,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1831,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 184,4,¡¢¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 1848,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1860,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1868,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1874,4,§¡¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 1884,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1892,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1900,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1901,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1903,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 191,4,¡¡¢£,¤,¤,1.0,1.0,0.0
Case 1916,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 192,4,¡¡¢£,¤¢£¤,¤,0.25,0.33333333333333326,0.0
Case 193,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 1978,4,¡¥¢¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 1980,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 20,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 2007,4,¡¢­£,£¤,¤,0.5,0.5,0.0
Case 202,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 2021,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 2022,4,¡¡¡¥,£¤,¢£¤,0.6666666666666667,0.6666666666666666,0.0
Case 2035,4,¡¢¦­,£¤,£¤,1.0,1.0,0.0
Case 2050,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 2059,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 2062,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 2081,4,¡¢­£,¤,¤,1.0,1.0,0.0
Case 2092,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 210,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 2103,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 2104,4,¡¢­£,¤,¤,1.0,1.0,0.0
Case 2105,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 2112,4,¡¢¥£,¤,¤,1.0,1.0,0.0
Case 2117,4,¡¥¥£,¢££¤,¤,0.25,0.33333333333333326,0.0
Case 2123,4,¡¡¢£,£¤,¤,0.5,0.5,0.0
Case 2126,4,¡¢¥£,¤,¤,1.0,1.0,0.0
